,title,house_type,address,house_age,floor_space,price,per_price
3305,正公益路❤️ 黎明商圈黃金搶手大店面,電梯大樓,台中市南屯區公益路二段,23,66.11,4760,72.0
3306,富宇世界花園-C棟高樓層兩房平車,未提供,台中市南屯區建功路,0,32.66,1188,36.37
3307,Z獨家專任黎明新村稀有釋出美透天,未提供,台中市南屯區干城街,0,18.63,1500,80.52
3308,正30米五權西路三角窗店面 穩定承租方,未提供,台中市南屯區五權西路二段,0,72.11,5200,72.11
3309,南屯正向上路稀有秒殺店面,電梯大樓,台中市南屯區向上路五段,28,60.67,1680,27.69
3310,正五期緊鄰文心路近捷運龍觀天下7.3米大面寬樓店,電梯大樓,台中市南屯區大墩十一街,28,66.03,4980,75.42
3311,捷運G8站 市政中心 住家店面兩用別墅,透天,台中市南屯區水安街,26,65.63,3500,53.33
3312,南屯五期正大業路上文武雙全金店面,電梯大樓,台中市南屯區大業路,28,46.16,2780,60.23
3313,專簽五期『企業家寶座』地下室大坪數雙車位,華廈,台中市南屯區大墩十一街,31,125.41,1388,11.07
3314,七期博識高樓層3房平車邊間視野戶,電梯大樓,台中市南屯區河南路四段,2,45.18,2198,48.65
3315,|理和時光嶼|2房雙套衛浴+平車,電梯大樓,台中市南屯區忠勇路,0,41.37,1465,35.41
3316,南屯全新整理邊間5套美透天收租自用皆宜,透天,台中市南屯區惠德街,43,29.46,2980,101.15
3317,黎明商圈明星學區次高樓大三房含車位,電梯大樓,台中市南屯區黎明路二段,0,47.67,1498,31.42
3318,【單元三】朝南臨路雙車庫電墅A2,透天,台中市南屯區益昌六街,0,124.46,6888,55.34
3319,大墩雙學區 森林公園旁-博克萊美二房,電梯大樓,台中市南屯區大墩七街,1,26.32,1198,45.52
3320,(M)正七期IKEA國泰公園帝王視野三房雙平車D,電梯大樓,台中市南屯區惠文路,0,49.92,3980,79.73
3321,｜鉅陞南青山｜專營嵐山館｜三房雙平車⭐,電梯大樓,台中市南屯區大墩四街,0,63.1,3269,51.81
3322,｜金林無界｜專營社區｜三房平車⭐,電梯大樓,台中市南屯區惠德街,0,48.73,1590,32.63
3323,｜佳泰大方｜專營社區｜高樓兩房平車⭐,電梯大樓,台中市南屯區惠德街,0,42.12,1893,44.94
3324,南屯溫泉電梯別墅＿仰德大道我最便宜,透天,台中市南屯區永春南路,0,83.9,2580,30.75
3325,嶺東科大/精科園區旁優質住二建地,未提供,台中市南屯區春社段,0,66.55,2500,37.57
3326,【南屯大墩學區博客來2房平車高樓視野戶】,電梯大樓,台中市南屯區大墩七街,1,30.01,1480,49.32
3327,V.【菁科城2MAX】兩房平車C7-15,未提供,台中市南屯區春安路,0,35.1,1198,34.13
3328,V.〈獨家好物件〉郡將大師｜大墩學區｜5房2廳3,未提供,台中市南屯區向上路二段,0,66.8,1838,27.51
3329,V.【興富發博克萊】南屯文心森林公園旁美宅,未提供,台中市南屯區大墩七街,0,30.01,1480,49.32
3330,V.南屯單元二低總價住1之C土地,未提供,台中市南屯區新富段,0,30.25,2580,85.29
3331,五期南屯捷運站旁大墩好市多美套,未提供,台中市南屯區東興西街,30,11.97,358,29.91
3332,南屯十三期雙面臨路大面寬建地,未提供,台中市南屯區昌明段,0,278.57,41785,150.0
3333,V.高鐵門戶特區 鎮平國小旁,未提供,台中市南屯區鎮南段,0,100.0,2180,21.8
3334,南屯向心路黃金店面,透天,台中市南屯區向心路,42,38.33,3980,103.84
3335,親家ONE CITY附車位,未提供,台中市南屯區文心南三路,0,27.07,1350,49.87
3336,惠文高樓層四房+平車,電梯大樓,台中市南屯區河南路四段,24,65.62,2080,31.7
3337,富宇世界花園B11,電梯大樓,台中市南屯區春安三街,0,32.66,1150,35.21
3338,富宇世界花園C12,電梯大樓,台中市南屯區春安三街,0,36.56,1188,32.49
3339,專任五期低總價超搶手電梯三房,華廈,台中市南屯區大聖街,30,27.88,798,28.62
3340,富宇世界花園二房高樓,電梯大樓,台中市南屯區建功路,0,32.66,1212,37.11
3341,富宇世界花園二房平車B11棟,電梯大樓,台中市南屯區建功路,0,32.67,1160,35.51
3342,豐邑菁科城大三房平車,電梯大樓,台中市南屯區春安路,0,49.52,1458,29.44
