,title,house_type,address,house_age,floor_space,price,per_price
126,北屯崇興路採光公寓好舒適,公寓,台中市北屯區崇興路一段,41,29.81,738,24.76
127,松竹商圈四房美屋,華廈,台中市北屯區松竹路,29,46.61,1280,27.46
128,近太原車站大空間三房車位,華廈,台中市北屯區南京東路三段,32,51.52,1280,24.84
129,北屯近捷運裝潢美公寓,公寓,台中市北屯區文昌東五街,35,31.21,688,22.04
130,降！鼎佳光曦公園視野,電梯大樓,台中市北屯區陳平路,1,38.36,1598,41.66
131,順天敦凰視野帝王戶,電梯大樓,台中市北屯區松竹路三段,9,184.02,5988,32.54
132,富宇觀頂四房附三平車位,電梯大樓,台中市北屯區梅川東路五段,10,138.89,4980,35.86
133,合勤璞真兩房車位Ａ,電梯大樓,台中市北屯區熱河路二段,1,38.66,1398,36.16
134,合勤璞真兩房車位Ｂ,電梯大樓,台中市北屯區熱河路二段,1,36.38,1298,35.68
135,北屯軍功震後朝南稀有透天,透天,台中市北屯區軍功路二段,22,60.8,1798,29.57
136,昌平商圈漂亮三房,華廈,台中市北屯區平興街,29,37.87,928,24.5
137,正。庄美街日式美洋房,透天,台中市北屯區庄美街,45,28.94,2798,96.68
138,山西臨路電梯別墅,透天,台中市北屯區山西北二街,16,102.23,5288,51.73
139,近水湳經貿園區靜巷美透天,透天,台中市北屯區中清路二段,51,15.55,1080,69.45
140,必看！北屯三房平面車位,電梯大樓,台中市北屯區環太東路,7,43.33,1388,32.03
141,ＶＲ北屯葳格軍福美別墅,透天,台中市北屯區軍福十八路,18,62.54,2980,47.65
142,水建築四房高檔裝潢戶,電梯大樓,台中市北屯區山西路三段,10,88.62,2980,33.63
143,近美國學校１１期典雅豪墅,透天,台中市北屯區松竹北二街,17,94.55,3880,41.04
144,稀有！軍功商圈臨路透天,透天,台中市北屯區軍功路二段,14,59.01,2988,50.64
145,好品味水湳經貿美墅,透天,台中市北屯區雷中街,1,67.28,4168,61.95
146,１１期大毅江山五房精裝墅,透天,台中市北屯區山西中街,19,61.96,3458,55.81
147,北屯１２米臨路店住,透天,台中市北屯區松山街,42,37.03,2280,61.57
148,北屯雙車１２米臨路透天,透天,台中市北屯區松安街,38,40.87,1880,46.0
149,北屯十期大千氣派別墅,透天,台中市北屯區太和一街,10,72.3,2688,37.18
150,勝美松竹邊間兩房雙車位,電梯大樓,台中市北屯區松竹路二段,8,39.45,1300,32.95
151,１１期仁美《香草天空》,電梯大樓,台中市北屯區長生一街,15,41.7,1480,35.49
152,專任北屯朝南別墅,透天,台中市北屯區太順二街,7,50.55,2799,55.37
153,正１１期陸府美墅稀有釋出,透天,台中市北屯區昌平一街,17,93.03,5500,59.12
154,崇德文心三房露臺美景,電梯大樓,台中市北屯區崇德路二段,12,40.94,1680,41.04
155,凡爾賽稀有釋出,電梯大樓,台中市北屯區崇德路二段,25,54.46,1688,31.0
156,邊間。孝親美別墅。大面寬,透天,台中市北屯區太原路三段,12,75.12,3780,50.32
157,１１期水建築採光讚,電梯大樓,台中市北屯區山西路三段,10,130.83,4280,32.71
158,臻藏龍寶拾穗二期閱上景,電梯大樓,台中市北屯區青島路三段,15,91.84,3864,42.07
159,崇德商圈３房附雙車位,電梯大樓,台中市北屯區崇德路二段,25,88.68,2680,30.22
160,森美宿單身貴族宅唯一平車,華廈,台中市北屯區松和街,0,28.97,818,28.24
161,十期臨路邊間美別墅,透天,台中市北屯區軍福十八路,18,62.71,3680,58.68
162,仁美稀有大毅建設別墅,透天,台中市北屯區崇德路三段,16,66.74,2780,41.65
163,孩子國高樓２房車位,電梯大樓,台中市北屯區東山路一段,25,24.36,798,32.76
164,高爾夫球場旁森林豪墅,透天,台中市北屯區北坑巷,7,192.7,7880,40.89
165,唐寧街十號三房車位,華廈,台中市北屯區文昌東五街,17,47.91,1598,33.35
166,文心威秀兩房採光戶,電梯大樓,台中市北屯區文心路四段,20,46.08,1490,32.34
167,森活藝墅稀有釋出,透天,台中市北屯區環中東路二段,13,127.68,3980,31.17
168,北屯三面採光樓中樓,電梯大樓,台中市北屯區遼寧路一段,29,54.19,1450,26.76
169,松竹商圈優質透天,透天,台中市北屯區松義街,34,33.96,1786,52.59
170,鉅虹水之庭捷運時尚美三房,電梯大樓,台中市北屯區熱河路二段,12,46.54,1880,40.4
171,大前院☆稀有北平商圈別墅,透天,台中市北屯區永定二街,32,136.98,3880,28.33
172,寬埕和雲七樓裝潢附平車位,華廈,台中市北屯區漢口路五段,6,49.88,1966,39.41
173,單元十四獨門．獨院．豪墅,透天,台中市北屯區和祥六街,7,125.99,7780,61.75
174,十期臨路獨立大地坪別墅,透天,台中市北屯區軍福九路,9,280.63,13888,49.49
175,北屯三房,公寓,台中市北屯區熱河路一段,40,27.85,780,28.01
176,水湳中清日式庭院透天,透天,台中市北屯區中清路二段,50,30.87,1988,64.4
177,ＶＲ北屯近葳格大地坪別墅,透天,台中市北屯區軍榮街,15,261.02,7280,27.89
178,公園河景大面寬獨棟別墅,透天,台中市北屯區景賢三路,14,138.17,7588,54.92
