,title,house_type,address,house_age,floor_space,price,per_price
2471,12期【創健望年】臨路,透天,台中市西屯區福吉街,8,133.88,7200,54.14
2472,七期豪宅國家歌劇院第,電梯大樓,台中市西屯區惠民路,17,177.69,7777,43.94
2473,逢甲300坪商業金店,未提供,台中市西屯區上石北二巷,30,312.98,4680,15.0
2474,夢寐以求七期豪宅【聯,電梯大樓,台中市西屯區市政北一路,8,136.71,6500,47.79
2475,逢甲福星燙金三角窗透,未提供,台中市西屯區福星路,42,108.18,16000,148.15
2476,南七期大樓【陸府植森,電梯大樓,台中市西屯區市政南一路,4,87.02,4888,56.18
2477,七期國家歌劇院【人文,電梯大樓,台中市西屯區市政北一路,23,105.5,4080,38.86
2478,重慶國小格局方正1~3,未提供,台中市西屯區河南東四街,31,56.98,1638,29.25
2479,中科高指名【中港陽明,電梯大樓,台中市西屯區臺灣大道四段,9,113.38,3500,30.97
2480,七期名人巷豪宅【銳豐,電梯大樓,台中市西屯區市政北二路,8,131.21,6330,48.32
2481,七期百萬裝潢【聚合發,電梯大樓,台中市西屯區市政北六路,13,152.71,7200,47.37
2482,七期樓中樓厝王【精銳,電梯大樓,台中市西屯區市政北二路,6,179.83,8988,50.21
2483,七期豪宅第一【聯聚理,電梯大樓,台中市西屯區市政北一路,8,136.71,6700,49.26
2484,獨家七期鋼骨豪宅【總,電梯大樓,台中市西屯區文心路二段,11,149.08,5380,36.11
2485,七期歌劇院高指名豪宅,電梯大樓,台中市西屯區市政北六路,12,97.54,4300,44.33
2486,七期【聯聚方庭】合併,電梯大樓,台中市西屯區市政路,12,257.67,13888,54.04
2487,七期豪宅地標【聯聚方,電梯大樓,台中市西屯區市政路,12,128.9,6988,54.59
2488,市政愛悅高樓車位最美,電梯大樓,台中市西屯區臺灣大道三段,0,26.3,999,38.42
2489,國家歌劇院夏綠地【山,電梯大樓,台中市西屯區市政北五路,5,119.89,6980,58.66
2490,七期【NTC國家商貿中,電梯大樓,台中市西屯區市政北二路,4,79.89,3798,48.08
2491,中港一方前棟高樓層裝,電梯大樓,台中市西屯區臺灣大道三段,8,142.1,5388,37.94
2492,生產力得獎作品似水年,電梯大樓,台中市西屯區市政北五路,14,131.57,6588,50.29
2493,文華高中捷運站口~燙,未提供,台中市西屯區河南路一段,28,52.4,1980,38.08
2494,七期永久棟距【允將大,電梯大樓,台中市西屯區朝馬路,5,88.1,3388,38.5
2495,國家歌劇院【總太觀心,電梯大樓,台中市西屯區市政北一路,16,101.05,3688,36.51
2496,七期帝后級極品【聚合,電梯大樓,台中市西屯區市政北七路,11,92.48,3780,41.09
2497,七期神仙級美景【似水,電梯大樓,台中市西屯區市政北五路,14,133.69,6980,52.48
2498,七期【惠宇時代觀邸】,電梯大樓,台中市西屯區市政北一路,15,136.76,5680,41.76
2499,捷運文華高中站樓店B1,未提供,台中市西屯區重慶路,27,54.53,1558,28.85
2500,捷運文華高中站樓店B1,未提供,台中市西屯區重慶路,27,55.14,1658,30.15
