,title,house_type,address,house_age,floor_space,price,per_price
757,專簽富宇世界花園2+1房平車,未提供,台中市南屯區春安路,0,37.47,1138,30.37
758,南屯捷運站海德堡高樓層大露台4+1房車位,未提供,台中市南屯區文心南二路,24,80.64,2480,30.75
759,順天御南苑八期捷運COSTCO帝王戶七平車,未提供,台中市南屯區文心南三路,8,234.63,7599,32.39
760,八期雙車鐵賣花園別墅,透天,台中市南屯區向心南路,28,93.04,2580,27.73
761,文心愛悅高樓層兩房車位,未提供,台中市南屯區文心南五路,0,27.96,1148,41.06
762,菁科2MAX視野戶兩房平車,未提供,台中市南屯區春安路,0,35.47,1098,30.96
763,南屯捷運邊間透店,透天,台中市南屯區惠德路,40,66.47,3580,53.86
764,聚合發權美三房平車,未提供,台中市南屯區南屯路2段,8,44.06,1750,39.72
765,南屯區公益商圈捷運邊間美透天,透天,台中市南屯區大聖街,36,32.92,2680,81.41
766,南屯透天4房前院停車,透天,台中市南屯區東興路二段,35,43.15,3580,82.97
767,文心森林公園捷運三房平車美屋,未提供,台中市南屯區向心路,24,34.06,938,27.54
768,五期低總價2+1房,未提供,台中市南屯區大墩四街,30,26.03,760,29.2
769,東興西街套房平車,未提供,台中市南屯區東興西街,30,18.75,538,28.69
770,惠宇上晴次頂樓視野戶3房雙平車,未提供,台中市南屯區向上路5段,6,68.94,2488,36.09
771,菁科2MAX朝南三房平車,未提供,台中市南屯區春安路,0,47.49,1458,30.7
772,嶺東清新溫泉 十一米大面寬平房,透天,台中市南屯區中台路,52,21.31,1688,79.21
773,南屯重劃區全新電梯別墅,透天,台中市南屯區龍富十路,2,158.52,8800,55.51
774,七期公益路旁臨路別墅,透天,台中市南屯區大福街,24,63.89,3980,62.29
775,獨棟臨路電梯豪墅,透天,台中市南屯區龍富十路,2,158.52,8800,55.51
776,五期公益兩房車位,未提供,台中市南屯區東興路3段,28,23.3,798,34.25
777,七期兩房平車小豪宅,未提供,台中市南屯區大墩七街,1,30.0,1480,49.33
778,七期文心森林公園旁【博克萊】大墩學區全新,未提供,台中市南屯區大墩七街,1,31.01,1580,50.95
779,熊貓天與地3+1房附車位,未提供,台中市南屯區大墩六街,27,50.35,1480,29.39
780,世紀風華大四房平車蟲鳴鳥叫樹梢戶！大墩明,未提供,台中市南屯區河南路四段６９０巷,16,51.1,1980,38.75
781,南屯朝南透店邊間採光房,透天,台中市南屯區惠德街,40,66.46,3588,53.99
782,公益商圈兩房休旅車位,未提供,台中市南屯區東興路3段,28,23.3,798,34.25
783,大墩學區大三房+車位,未提供,台中市南屯區黎明東街,27,48.02,1480,30.82
784,麗寶微笑城市米蘭Ⅱ,未提供,台中市南屯區春安二街,0,26.54,1580,59.53
785,七期精銳臨路別墅,透天,台中市南屯區大川街,22,83.61,4680,55.97
786,B微笑城市2三房,未提供,台中市南屯區春安二街,0,44.43,1168,26.29
